循環,迴圈,子循環,子迴圈,MR編號,子工步編號,工步編號,工步,工步種類,實際開始時間,執行時間(秒),工步執行時間(秒),電壓(V),電流(A),功率(W),電量(Ah),能量(Wh),總電量(Ah),狀態,Aux T1,溫箱溫度,Aux T2,Aux T3
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:23:11,10936.711,3480,3.254248,-19.51001,-63.49041,-18.85984,-69.81561,-2.833666,StepRunning,25.78,25,24.64,24.54
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:24:11,10996.711,3540,3.150777,-19.50938,-61.4697,-19.18502,-70.85799,-3.158842,StepRunning,25.92,25,24.66,24.56
1,1,1,1,1,1,5,5,CC放電,02/20/2025 12:25:08,11053.516,3596.805,2.999991,-19.50898,-58.526775,-19.49288,-71.80679,-3.466704,StepFinishByCut_V,26.06,25,24.67,24.56
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:25:08,11053.526,0.01,3.012953,0,0,0,0,-3.466704,StepRunning,26.06,25,24.67,24.56
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:26:08,11113.516,60,3.047871,0,0,0,0,-3.466704,StepRunning,26.05,25,24.63,24.54
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:27:08,11173.516,120,3.053303,0,0,0,0,-3.466704,StepRunning,25.97,24.9,24.63,24.55
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:28:08,11233.516,180,3.056757,0,0,0,0,-3.466704,StepRunning,25.88,25,24.64,24.56
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:29:08,11293.516,240,3.059391,0,0,0,0,-3.466704,StepRunning,25.79,25,24.65,24.55
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:30:08,11353.516,300,3.061576,0,0,0,0,-3.466704,StepRunning,25.72,25,24.67,24.57
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:31:08,11413.516,360,3.063486,0,0,0,0,-3.466704,StepRunning,25.63,25,24.64,24.56
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:32:08,11473.516,420,3.065122,0,0,0,0,-3.466704,StepRunning,25.58,25,24.65,24.57
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:33:08,11533.516,480,3.06659,0,0,0,0,-3.466704,StepRunning,25.5,25,24.65,24.55
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:34:08,11593.516,540,3.067973,0,0,0,0,-3.466704,StepRunning,25.45,25,24.65,24.55
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:35:08,11653.516,600,3.069204,0,0,0,0,-3.466704,StepRunning,25.38,25,24.63,24.54
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:36:08,11713.516,660,3.070411,0,0,0,0,-3.466704,StepRunning,25.31,25,24.63,24.53
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:37:08,11773.516,720,3.071474,0,0,0,0,-3.466704,StepRunning,25.27,25,24.63,24.53
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:38:08,11833.516,780,3.072516,0,0,0,0,-3.466704,StepRunning,25.21,25,24.61,24.51
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:39:08,11893.516,840,3.073486,0,0,0,0,-3.466704,StepRunning,25.18,25,24.62,24.52
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:40:08,11953.516,900,3.074455,0,0,0,0,-3.466704,StepRunning,25.14,25,24.63,24.52
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:41:08,12013.516,960,3.075321,0,0,0,0,-3.466704,StepRunning,25.11,25,24.63,24.53
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:42:08,12073.516,1020,3.076131,0,0,0,0,-3.466704,StepRunning,25.07,25,24.62,24.51
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:43:08,12133.516,1080,3.076957,0,0,0,0,-3.466704,StepRunning,25.05,25,24.6,24.5
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:44:08,12193.516,1140,3.077789,0,0,0,0,-3.466704,StepRunning,25,25,24.61,24.51
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:45:08,12253.516,1200,3.07847,0,0,0,0,-3.466704,StepRunning,24.97,25,24.59,24.52
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:46:08,12313.516,1260,3.07921,0,0,0,0,-3.466704,StepRunning,24.95,25,24.62,24.52
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:47:08,12373.516,1320,3.079925,0,0,0,0,-3.466704,StepRunning,24.93,25,24.62,24.52
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:48:08,12433.516,1380,3.080581,0,0,0,0,-3.466704,StepRunning,24.92,25,24.65,24.54
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:49:08,12493.516,1440,3.081254,0,0,0,0,-3.466704,StepRunning,24.9,25,24.64,24.54
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:50:08,12553.516,1500,3.081875,0,0,0,0,-3.466704,StepRunning,24.89,25,24.66,24.55
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:51:08,12613.516,1560,3.082525,0,0,0,0,-3.466704,StepRunning,24.87,25,24.64,24.56
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:52:08,12673.516,1620,3.083097,0,0,0,0,-3.466704,StepRunning,24.85,25,24.65,24.55
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:53:08,12733.516,1680,3.083679,0,0,0,0,-3.466704,StepRunning,24.87,25,24.65,24.56
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:54:08,12793.516,1740,3.084222,0,0,0,0,-3.466704,StepRunning,24.84,25,24.68,24.57
1,1,1,1,1,1,6,6,靜置,02/20/2025 12:55:08,12853.516,1800,3.08482,0,0,0,0,-3.466704,StepFinishByCut_T,24.82,25,24.63,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 12:55:08,12853.526,0.01,3.096729,19.48338,60.334732,5.4E-05,0.000168,-3.46665,StepRunning,24.82,25,24.63,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 12:56:08,12913.516,60,3.254089,19.48973,63.421329,0.324846,1.036013,-3.141858,StepRunning,24.72,25,24.64,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 12:57:08,12973.516,120,3.343837,19.49058,65.173325,0.649687,2.108523,-2.817017,StepRunning,24.61,25,24.64,24.52
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 12:58:08,13033.516,180,3.409158,19.49001,66.444527,0.974529,3.205864,-2.492175,StepRunning,24.52,25,24.63,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 12:59:08,13093.516,240,3.45253,19.48894,67.286148,1.299364,4.32127,-2.16734,StepRunning,24.43,25,24.64,24.53
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:00:08,13153.516,300,3.464355,19.48956,67.518738,1.624191,5.444933,-1.842513,StepRunning,24.45,25,24.63,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:01:08,13213.516,360,3.473419,19.48996,67.696793,1.949017,6.571699,-1.517687,StepRunning,24.5,25,24.64,24.53
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:02:08,13273.516,420,3.483958,19.49041,67.903786,2.273844,7.701616,-1.19286,StepRunning,24.53,25,24.62,24.52
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:03:08,13333.516,480,3.497026,19.48791,68.149727,2.59867,8.835341,-0.868034,StepRunning,24.59,25,24.63,24.52
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:04:08,13393.516,540,3.512261,19.49047,68.455605,2.923497,9.973702,-0.543206,StepRunning,24.6,25,24.65,24.53
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:05:08,13453.516,600,3.528126,19.49116,68.767242,3.248326,11.11716,-0.218378,StepRunning,24.6,25,24.64,24.53
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:06:08,13513.516,660,3.5433,19.4903,69.059982,3.573155,12.2657,0.106451,StepRunning,24.62,25,24.62,24.53
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:07:08,13573.516,720,3.556793,19.49138,69.326805,3.897996,13.41895,0.431293,StepRunning,24.62,25,24.66,24.53
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:08:08,13633.516,780,3.56901,19.48978,69.559219,4.222835,14.57633,0.756131,StepRunning,24.61,25,24.65,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:09:08,13693.516,840,3.581253,19.49235,69.807022,4.547678,15.73768,1.080974,StepRunning,24.61,25,24.64,24.53
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:10:08,13753.516,900,3.593277,19.49246,70.041824,4.872521,16.903,1.405817,StepRunning,24.61,25,24.64,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:11:08,13813.516,960,3.603935,19.4882,70.234207,5.197367,18.07205,1.730663,StepRunning,24.62,25,24.64,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:12:08,13873.516,1020,3.613116,19.49064,70.421944,5.522204,19.24425,2.0555,StepRunning,24.62,25,24.62,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:13:08,13933.516,1080,3.621391,19.49052,70.582809,5.847048,20.41932,2.380344,StepRunning,24.64,25,24.62,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:14:08,13993.516,1140,3.628453,19.49121,70.722931,6.171894,21.5969,2.70519,StepRunning,24.69,25,24.63,24.53
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:15:08,14053.516,1200,3.634334,19.49178,70.839645,6.496739,22.77656,3.030035,StepRunning,24.74,25,24.63,24.53
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:16:08,14113.516,1260,3.639745,19.4915,70.944069,6.821582,23.95803,3.354878,StepRunning,24.82,25,24.64,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:17:08,14173.516,1320,3.645083,19.49127,71.047302,7.146431,25.14126,3.679727,StepRunning,24.9,24.9,24.61,24.5
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:18:08,14233.516,1380,3.65054,19.49082,71.152023,7.471273,26.32622,4.00457,StepRunning,24.99,24.9,24.6,24.5
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:19:08,14293.516,1440,3.656195,19.4894,71.257034,7.796111,27.51296,4.329407,StepRunning,25.08,25,24.6,24.51
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:20:08,14353.516,1500,3.662085,19.48951,71.372231,8.120949,28.70158,4.654245,StepRunning,25.16,25,24.62,24.52
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:21:08,14413.516,1560,3.66831,19.49064,71.497711,8.445786,29.89218,4.979083,StepRunning,25.24,25,24.62,24.53
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:22:08,14473.516,1620,3.674948,19.49053,71.626671,8.770625,31.08485,5.303922,StepRunning,25.31,25,24.65,24.55
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:23:08,14533.516,1680,3.682032,19.49099,71.766434,9.09547,32.27978,5.628766,StepRunning,25.39,25,24.64,24.52
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:24:08,14593.516,1740,3.689739,19.48927,71.910332,9.420307,33.47708,5.953603,StepRunning,25.45,25,24.64,24.55
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:25:08,14653.516,1800,3.698132,19.48917,72.073532,9.745134,34.67695,6.27843,StepRunning,25.49,25,24.63,24.54
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:26:08,14713.516,1860,3.707381,19.49001,72.256897,10.06996,35.87966,6.603252,StepRunning,25.59,25,24.67,24.55
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:27:08,14773.516,1920,3.717545,19.49058,72.4571,10.39478,37.08554,6.928079,StepRunning,25.63,25,24.65,24.55
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:28:08,14833.516,1980,3.728739,19.48934,72.670662,10.71961,38.29489,7.252904,StepRunning,25.71,25,24.68,24.57
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:29:08,14893.516,2040,3.741114,19.48894,72.910339,11.04442,39.50802,7.57772,StepRunning,25.75,25,24.68,24.57
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:30:08,14953.516,2100,3.754727,19.49093,73.183144,11.36925,40.72541,7.902544,StepRunning,25.79,25,24.68,24.58
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:31:08,15013.516,2160,3.7698,19.48728,73.463165,11.69407,41.94744,8.227369,StepRunning,25.83,25,24.7,24.57
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:32:08,15073.516,2220,3.786442,19.48916,73.794579,12.0189,43.17463,8.552196,StepRunning,25.87,25,24.67,24.57
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:33:08,15133.516,2280,3.804978,19.48962,74.157555,12.34372,44.40747,8.877011,StepRunning,25.92,25,24.68,24.56
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:34:08,15193.516,2340,3.825122,19.48917,74.548439,12.66854,45.64668,9.201839,StepRunning,25.92,25,24.67,24.58
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:35:08,15253.516,2400,3.845634,19.49172,74.958023,12.99338,46.89255,9.526674,StepRunning,25.93,25,24.7,24.58
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:36:08,15313.516,2460,3.865122,19.49161,75.337448,13.31821,48.14495,9.851509,StepRunning,25.92,25,24.7,24.58
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:37:08,15373.516,2520,3.883268,19.49018,75.685593,13.64305,49.40347,10.176348,StepRunning,25.88,25,24.68,24.58
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:38:08,15433.516,2580,3.900446,19.49008,76.019989,13.96789,50.66771,10.501185,StepRunning,25.85,25,24.68,24.58
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:39:08,15493.516,2640,3.917289,19.49024,76.348892,14.29273,51.93746,10.826023,StepRunning,25.8,25,24.67,24.58
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:40:08,15553.516,2700,3.93411,19.48882,76.671165,14.61756,53.21267,11.150859,StepRunning,25.76,25,24.71,24.59
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:41:08,15613.516,2760,3.951133,19.48968,77.00631,14.9424,54.49337,11.475695,StepRunning,25.73,25,24.68,24.58
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:42:08,15673.516,2820,3.968418,19.48927,77.341583,15.26723,55.77961,11.800525,StepRunning,25.7,25,24.69,24.57
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:43:08,15733.516,2880,3.986043,19.48905,77.684204,15.59207,57.07156,12.125364,StepRunning,25.67,25,24.71,24.6
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:44:08,15793.516,2940,4.004015,19.49065,78.040848,15.9169,58.36926,12.450196,StepRunning,25.65,25,24.68,24.59
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:45:08,15853.516,3000,4.022411,19.4911,78.401215,16.24173,59.67284,12.775022,StepRunning,25.59,25,24.71,24.59
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:46:08,15913.516,3060,4.041229,19.49053,78.765694,16.56656,60.9825,13.099854,StepRunning,25.6,25,24.69,24.59
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:47:08,15973.516,3120,4.060391,19.48956,79.135231,16.8914,62.29836,13.424696,StepRunning,25.57,25,24.69,24.57
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:48:08,16033.516,3180,4.07995,19.49292,79.530144,17.21624,63.6205,13.749535,StepRunning,25.55,25,24.68,24.57
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:49:08,16093.516,3240,4.099778,19.48979,79.903824,17.54108,64.94906,14.074378,StepRunning,25.53,25,24.68,24.59
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:50:08,16153.516,3300,4.119861,19.49041,80.297783,17.86593,66.28413,14.399228,StepRunning,25.52,25,24.68,24.58
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:51:08,16213.516,3360,4.140154,19.48973,80.690475,18.19078,67.62575,14.724074,StepRunning,25.48,25,24.68,24.57
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:52:08,16273.516,3420,4.160686,19.48831,81.084732,18.51562,68.97398,15.048919,StepRunning,25.49,25,24.68,24.58
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:53:08,16333.516,3480,4.181458,19.49047,81.498589,18.84047,70.32892,15.373762,StepRunning,25.48,25,24.68,24.56
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:54:08,16393.516,3540,4.199736,15.82341,66.45417,19.16073,71.67139,15.69403,StepRunning,25.49,25,24.68,24.59
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:55:08,16453.516,3600,4.199825,6.345234,26.648876,19.32705,72.36989,15.860348,StepRunning,25.46,25,24.67,24.59
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:56:08,16513.516,3660,4.200296,3.500827,14.704508,19.40742,72.70743,15.940711,StepRunning,25.42,25,24.69,24.59
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:57:08,16573.516,3720,4.200247,2.048848,8.60567,19.45215,72.89533,15.985447,StepRunning,25.37,25,24.69,24.6
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:58:08,16633.516,3780,4.200222,1.374915,5.774947,19.48044,73.01414,16.013735,StepRunning,25.34,25,24.68,24.59
1,1,1,2,1,1,3,7,CC-CV充電,02/20/2025 13:59:04,16689.563,3836.047,4.200245,0.974664,4.093829,19.49924,73.0931,16.032532,StepFinishByCut_I,25.29,25,24.68,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 13:59:04,16689.573,0.01,4.19974,0,0,0,0,16.032532,StepRunning,25.29,25,24.68,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:00:04,16749.563,60,4.198342,0,0,0,0,16.032532,StepRunning,25.24,25,24.67,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:01:04,16809.563,120,4.197618,0,0,0,0,16.032532,StepRunning,25.2,25,24.68,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:02:04,16869.563,180,4.197027,0,0,0,0,16.032532,StepRunning,25.19,25,24.69,24.57
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:03:04,16929.563,240,4.196509,0,0,0,0,16.032532,StepRunning,25.14,25,24.7,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:04:04,16989.563,300,4.196123,0,0,0,0,16.032532,StepRunning,25.11,25,24.68,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:05:04,17049.563,360,4.195773,0,0,0,0,16.032532,StepRunning,25.09,25,24.7,24.59
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:06:04,17109.563,420,4.19553,0,0,0,0,16.032532,StepRunning,25.06,25,24.67,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:07:04,17169.563,480,4.195242,0,0,0,0,16.032532,StepRunning,25.04,25,24.69,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:08:04,17229.563,540,4.194979,0,0,0,0,16.032532,StepRunning,25.02,25,24.67,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:09:04,17289.563,600,4.194805,0,0,0,0,16.032532,StepRunning,24.98,25,24.7,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:10:04,17349.563,660,4.194599,0,0,0,0,16.032532,StepRunning,24.97,25,24.69,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:11:04,17409.563,720,4.194444,0,0,0,0,16.032532,StepRunning,24.94,25,24.69,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:12:04,17469.563,780,4.19426,0,0,0,0,16.032532,StepRunning,24.93,25,24.71,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:13:04,17529.563,840,4.194102,0,0,0,0,16.032532,StepRunning,24.93,25,24.68,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:14:04,17589.563,900,4.193975,0,0,0,0,16.032532,StepRunning,24.9,25,24.67,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:15:04,17649.563,960,4.193831,0,0,0,0,16.032532,StepRunning,24.88,25,24.68,24.57
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:16:04,17709.563,1020,4.193746,0,0,0,0,16.032532,StepRunning,24.87,25,24.65,24.59
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:17:04,17769.563,1080,4.193651,0,0,0,0,16.032532,StepRunning,24.86,25,24.67,24.56
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:18:04,17829.563,1140,4.193562,0,0,0,0,16.032532,StepRunning,24.84,25,24.67,24.57
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:19:04,17889.563,1200,4.193435,0,0,0,0,16.032532,StepRunning,24.83,25,24.68,24.57
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:20:04,17949.563,1260,4.193307,0,0,0,0,16.032532,StepRunning,24.83,25,24.67,24.56
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:21:04,18009.563,1320,4.193264,0,0,0,0,16.032532,StepRunning,24.81,25,24.67,24.57
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:22:04,18069.563,1380,4.193165,0,0,0,0,16.032532,StepRunning,24.81,25,24.68,24.56
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:23:04,18129.563,1440,4.193116,0,0,0,0,16.032532,StepRunning,24.8,25,24.67,24.57
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:24:04,18189.563,1500,4.193014,0,0,0,0,16.032532,StepRunning,24.8,25,24.69,24.58
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:25:04,18249.563,1560,4.192936,0,0,0,0,16.032532,StepRunning,24.79,25,24.68,24.57
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:26:04,18309.563,1620,4.192823,0,0,0,0,16.032532,StepRunning,24.78,25,24.69,24.56
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:27:04,18369.563,1680,4.192791,0,0,0,0,16.032532,StepRunning,24.78,25,24.68,24.57
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:28:04,18429.563,1740,4.192713,0,0,0,0,16.032532,StepRunning,24.78,25,24.68,24.57
1,1,1,2,1,1,4,8,靜置,02/20/2025 14:29:04,18489.563,1800,4.192617,0,0,0,0,16.032532,StepFinishByCut_T,24.76,25,24.68,24.58
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:29:04,18489.573,0.01,4.182899,-19.51542,-81.63102,-5.4E-05,-0.000227,16.032476,StepRunning,24.76,25,24.68,24.58
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:30:04,18549.563,60,4.150763,-19.51307,-80.994141,-0.325152,-1.353839,15.707378,StepRunning,24.78,25,24.69,24.57
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:31:04,18609.563,120,4.128261,-19.50961,-80.540771,-0.650312,-2.699789,15.382219,StepRunning,24.78,25,24.67,24.57
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:32:04,18669.563,180,4.106848,-19.51012,-80.125084,-0.975466,-4.038611,15.057065,StepRunning,24.81,25,24.68,24.57
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:33:04,18729.563,240,4.086033,-19.50994,-79.718277,-1.300618,-5.37057,14.731914,StepRunning,24.85,25,24.7,24.59
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:34:04,18789.563,300,4.065556,-19.50972,-79.317856,-1.625776,-6.69584,14.406754,StepRunning,24.87,25,24.7,24.59
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:35:04,18849.563,360,4.045324,-19.51069,-78.927055,-1.950933,-8.014482,14.081598,StepRunning,24.91,25,24.73,24.59
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:36:04,18909.563,420,4.025339,-19.51183,-78.541718,-2.27609,-9.326586,13.756441,StepRunning,24.93,25,24.7,24.58
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:37:04,18969.563,480,4.00561,-19.50989,-78.149033,-2.601253,-10.63226,13.431278,StepRunning,24.96,25,24.72,24.59
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:38:04,19029.563,540,3.986245,-19.50995,-77.771439,-2.926421,-11.9316,13.106111,StepRunning,24.98,25,24.7,24.58
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:39:04,19089.563,600,3.967134,-19.51028,-77.39991,-3.251584,-13.22466,12.780948,StepRunning,25,25,24.68,24.57
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:40:04,19149.563,660,3.948379,-19.51041,-77.034492,-3.576753,-14.5116,12.455778,StepRunning,25.03,25,24.7,24.59
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:41:04,19209.563,720,3.929877,-19.50955,-76.67012,-3.901917,-15.79246,12.130614,StepRunning,25.04,25,24.71,24.61
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:42:04,19269.563,780,3.911507,-19.50945,-76.311333,-4.227079,-17.06732,11.805451,StepRunning,25.05,25,24.71,24.58
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:43:04,19329.563,840,3.893155,-19.51064,-75.957947,-4.552245,-18.33621,11.480287,StepRunning,25.07,25,24.68,24.59
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:44:04,19389.563,900,3.874632,-19.50899,-75.590141,-4.877417,-19.59915,11.155114,StepRunning,25.09,25,24.69,24.58
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:45:04,19449.563,960,3.855697,-19.51245,-75.234077,-5.202596,-20.85603,10.829935,StepRunning,25.1,25,24.72,24.59
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:46:04,19509.563,1020,3.836278,-19.51104,-74.84977,-5.527762,-22.10664,10.504769,StepRunning,25.15,25,24.74,24.61
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:47:04,19569.563,1080,3.816202,-19.51143,-74.459549,-5.852929,-23.35082,10.179603,StepRunning,25.13,25,24.7,24.6
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:48:04,19629.563,1140,3.79596,-19.50893,-74.055115,-6.178101,-24.58844,9.85443,StepRunning,25.15,25,24.72,24.6
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:49:04,19689.563,1200,3.776268,-19.50739,-73.665138,-6.503265,-25.81952,9.529266,StepRunning,25.15,25,24.71,24.6
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:50:04,19749.563,1260,3.757689,-19.51143,-73.317886,-6.828433,-27.04439,9.204099,StepRunning,25.14,25,24.72,24.6
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:51:04,19809.563,1320,3.740263,-19.51058,-72.974678,-7.153604,-28.26341,8.878927,StepRunning,25.12,25,24.71,24.6
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:52:04,19869.563,1380,3.723991,-19.50904,-72.651482,-7.478773,-29.47696,8.553759,StepRunning,25.09,25,24.72,24.62
1,1,1,2,1,1,5,9,CC放電,02/20/2025 14:53:04,19929.563,1440,3.708822,-19.51086,-72.362312,-7.80394,-30.68538,8.228591,StepRunning,25.04,25,24.71,24.59
